nuevocodigo,eliminar,id,alterno,alterno2,descripcion,sustancia,unidad,gramaje,presentacion,plista,dctoprov,arancel,mcom,madm,costoreal,m1,m2,m3,p1,p2,p3,familia,nombrefamilia,clase,nombreclase,linea,nombrelinea,fecha,alta,impuesto,m4,m5,m6,p4,p5,p6,entero,autocant,minimo,maximo,imagen,existencia,ultcompra,ultventa,proveedor,nombre
,,320-106B-2608585442,106B-2608585442,20121613,"BROCA P/METAL HSS-G 5/32"" BOSCH",,PZA,4,,13.32,16.37,0.00,0.00,0.00,13.32,27.00,25.00,25.00,21.16,20.60,20.60,3,HERRAJES,14,HERRAJES,73,BROCAS,12/18/2025,08-04-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,320-106B-2608585442,0.00,,2/27/2026,3,"CASA FERNANDEZ DEL SURESTE, S.A. DE C.V."
,,320-106B-2608585441,106B-2608585441,20121613,"BROCA P/METAL HSS-G 9/64"" BOSCH",,PZA,4,,18.40,16.37,0.00,0.00,0.00,18.40,27.00,25.00,25.00,29.24,28.46,28.46,3,HERRAJES,14,HERRAJES,73,BROCAS,2/13/2026,09-04-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,320-106B-2608585441,0.00,,04-03-26,3,"CASA FERNANDEZ DEL SURESTE, S.A. DE C.V."
,,303-125CH-3347,125CH-3347,31162800,BROCHE MAGNETICO SENCILLO CAFE C/TORNILLO,,PZA,4,PZA,5.77,16.37,0.00,0.00,0.00,5.77,50.00,50.00,50.00,13.39,13.39,13.39,3,HERRAJES,14,HERRAJES,38,VARIOS,04-12-25,04-04-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,303-125CH-3347,0.00,,09-03-26,3,"CASA FERNANDEZ DEL SURESTE, S.A. DE C.V."
,,303-125CH-3080,125CH-3080,31162400,BROCHE PERICO CON TORNILLOS GALVANIZADOS (RESBALON ALACRAN),,PZA,4,PZA,3.76,16.37,0.00,0.00,0.00,3.76,50.00,50.00,50.00,8.73,8.73,8.73,3,HERRAJES,4,PUERTAS,23,RESBALONES,12/30/2025,01-04-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,303-163-020,-2.00,,11-03-26,3,"CASA FERNANDEZ DEL SURESTE, S.A. DE C.V."
,,901-106B-2608571091,106B-2608571091,20121613,BROQUERO 1/2 X 1/2 C/LLAVE BOSCH,,PZA,4,PZA,129.95,16.37,0.00,0.00,0.00,129.95,27.00,25.00,23.00,206.50,200.99,195.77,3,HERRAJES,14,HERRAJES,39,HERRAMIENTAS,2/27/2025,12/17/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,901-1608571062,0.00,,12/17/2025,3,"CASA FERNANDEZ DEL SURESTE, S.A. DE C.V."
,,992-A0255,A0255,1010101,BUMPER GOTA MEDIANO,,PZA,4,PZA,0.89,0.00,0.00,0.00,0.00,0.89,50.00,50.00,50.00,2.06,2.06,2.06,3,HERRAJES,14,HERRAJES,39,HERRAMIENTAS,2/15/2025,5/19/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,992-A0255,0.00,,1/21/2026,18,CASA GALVAN TODO PARA VIDRIO SA DE CV
,,40-1722180070CR,1722180070CR,30265802,BURBUJA CRISTAL 0.70 X 1.80 MTS HERRALUM,,PZA,4,PZA,372.10,31.96,0.00,0.00,0.00,253.18,24.00,22.00,22.00,386.43,376.52,376.52,27,PLASTICO HERRALUM,15,PLASTICOS,98,PLASTICOS HERRALUM,3/21/2025,03-05-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,40-1722180070-CR,0.00,,1/28/2026,26,"HERRALUM INDUSTRIAL, S.A. DE C.V."
,,40-1722180080CR,1722180080CR,30265802,BURBUJA CRISTAL 0.80 X 1.80 MTS HERRALUM,,PZA,4,PZA,434.90,31.96,0.00,0.00,0.00,295.91,24.00,22.00,22.00,451.65,440.07,440.07,27,PLASTICO HERRALUM,15,PLASTICOS,98,PLASTICOS HERRALUM,3/21/2025,9/25/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,40-1722180080-CR,0.00,,9/25/2025,26,"HERRALUM INDUSTRIAL, S.A. DE C.V."
,,40-1722180100CR,1722180100CR,30265802,BURBUJA CRISTAL 1.00 X 1.80 MTS HERRALUM,,PZA,4,PZA,531.30,31.96,0.00,0.00,0.00,361.50,24.00,22.00,22.00,551.76,537.61,537.61,27,PLASTICO HERRALUM,15,PLASTICOS,98,PLASTICOS HERRALUM,3/21/2025,03-05-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,40-1722180100CR,0.00,,04-02-26,26,"HERRALUM INDUSTRIAL, S.A. DE C.V."
,,40-1722180120CR,1722180120CR,30265802,BURBUJA CRISTAL 1.20 X 1.80 MTS HERRALUM,,PZA,4,PZA,638.50,31.96,0.00,0.00,0.00,434.44,24.00,22.00,22.00,663.09,646.08,646.08,27,PLASTICO HERRALUM,15,PLASTICOS,98,PLASTICOS HERRALUM,3/21/2025,5/26/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,40-1722180120-CR,0.00,,2/19/2026,26,"HERRALUM INDUSTRIAL, S.A. DE C.V."
,,40-1722180070HU,1722180070HU,30265802,BURBUJA HUMO 0.70 X 1.80 MTS HERRALUM,,PZA,4,PZA,372.10,31.96,0.00,0.00,0.00,253.18,24.00,22.00,22.00,386.43,376.52,376.52,27,PLASTICO HERRALUM,15,PLASTICOS,98,PLASTICOS HERRALUM,3/21/2025,05-07-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,40-1722180070HU,0.00,,2/27/2026,26,"HERRALUM INDUSTRIAL, S.A. DE C.V."
,,40-1722180080HU,1722180080HU,30265802,BURBUJA HUMO 0.80 X 1.80 MTS HERRALUM,,PZA,4,PZA,434.90,31.96,0.00,0.00,0.00,295.91,24.00,22.00,22.00,451.65,440.07,440.07,27,PLASTICO HERRALUM,15,PLASTICOS,98,PLASTICOS HERRALUM,3/21/2025,6/23/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,40-1722180080-HU,0.00,,1/29/2026,26,"HERRALUM INDUSTRIAL, S.A. DE C.V."
,,40-1722180100HU,1722180100HU,30265802,BURBUJA HUMO 1.00 X 1.80 MTS HERRALUM,,PZA,4,PZA,531.30,31.96,0.00,0.00,0.00,361.50,24.00,22.00,22.00,551.76,537.61,537.61,27,PLASTICO HERRALUM,15,PLASTICOS,98,PLASTICOS HERRALUM,3/21/2025,05-07-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,40-2172180100HU,0.00,,2/26/2026,26,"HERRALUM INDUSTRIAL, S.A. DE C.V."
,,40-1722180120HU,1722180120HU,30265802,BURBUJA HUMO 1.20 X 1.80 MTS HERRALUM,,PZA,4,PZA,638.50,31.96,0.00,0.00,0.00,434.44,24.00,22.00,22.00,663.09,646.08,646.08,27,PLASTICO HERRALUM,15,PLASTICOS,98,PLASTICOS HERRALUM,3/21/2025,7/19/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,40-2172180180HU,0.00,,2/27/2026,26,"HERRALUM INDUSTRIAL, S.A. DE C.V."
,,113-7836-7-85,7836-7-85,30102306,"CABEZAL 3"" BEIGE 6.10 MTS",,PZA,2,PZA,394.29,0.00,0.00,0.00,0.00,394.29,37.67,35.67,35.67,733.81,710.99,710.99,1,ALUMINIO LINEA NACIONAL,2,CORREDIZAS,4,"CORREDIZA 3""",2/24/2014,1/27/2026,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,113-7836-7-85,8.00,,,4,LA VIGA EXTRUSIONES
,,114-67836-7-99,67836-7-99,30102306,"CABEZAL DE 3"" CPR BLANCO DE 6.10 MTS",,PZA,3,,275.32,0.00,0.00,0.00,0.00,275.32,20.00,18.00,18.00,399.22,389.48,389.48,16,SERIES CUPRUM,2,CORREDIZAS,4,"CORREDIZA 3""",6/21/2025,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,114-67835C-7-4,0.00,,10/22/2025,34,LA VIGA CUPRUM
,,114-67836-7-45,67836-7-45,30102306,"CABEZAL DE 3"" CPR CAFE OSCURO DE 6.10 MTS",,PZA,3,,338.97,0.00,0.00,0.00,0.00,338.97,20.00,18.00,18.00,491.50,479.51,479.51,16,SERIES CUPRUM,2,CORREDIZAS,4,"CORREDIZA 3""",6/21/2025,5/30/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,114-67835C-7-4,0.00,,12-07-25,34,LA VIGA CUPRUM
,,111-7836-7-10M,7836-7-10M,30102306,"CABEZAL DE 3"" NATURAL PULIDO",,MTS,1,MTS,92.34,0.00,0.00,0.00,0.00,92.34,39.28,37.28,37.28,176.41,170.78,170.78,1,ALUMINIO LINEA NACIONAL,2,CORREDIZAS,4,"CORREDIZA 3""",02-04-25,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,111-7836-7-10M,60.00,,,4,LA VIGA EXTRUSIONES
,,111-7836-7-10,7836-7-10,30102306,"CABEZAL DE 3"" NATURAL PULIDO 6.10 MTS",,PZA,3,PZA,394.29,0.00,0.00,0.00,0.00,394.29,39.28,37.28,37.28,753.26,729.24,729.24,1,ALUMINIO LINEA NACIONAL,2,CORREDIZAS,4,"CORREDIZA 3""",09-04-25,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,111-7836-7-10,0.00,,,4,LA VIGA EXTRUSIONES
,,113-7836-7-80,7836-7-80,30102306,CABEZAL DE 3' BLANCO DE 6.10 MTS P/CORREDIZA,,PZA,2,PZA,298.94,0.00,0.00,0.00,0.00,298.94,36.02,34.02,34.02,542.00,525.57,525.57,38,EXTRUSIONES 2 Y 3 BLANCO Y NATURAL,2,CORREDIZAS,4,"CORREDIZA 3""",2/17/2024,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,113-7836-7-80,32.00,,2/16/2026,4,LA VIGA EXTRUSIONES
,,113-7836-7-80M,7836-7-80M,30102306,CABEZAL DE 3' BLANCO P/CORREDIZA,,MTS,1,MTS,70.01,0.00,0.00,0.00,0.00,70.01,36.02,34.02,34.02,126.93,123.08,123.08,1,ALUMINIO LINEA NACIONAL,2,CORREDIZAS,4,"CORREDIZA 3""",9/23/2021,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,113-7836-7-80M,59.00,,1/13/2026,4,LA VIGA EXTRUSIONES
,,112-7836-7-18,7836-7-18,30102306,CABEZAL DE 3' BRONCE DE 6.10 MTS P/CORREDIZA,,PZA,2,PZA,337.80,0.00,0.00,0.00,0.00,337.80,37.67,35.67,35.67,628.66,609.12,609.12,43,ALUMINIO OUTLET,2,CORREDIZAS,4,"CORREDIZA 3""",5/26/2023,3/25/2011,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,112-7836-7-18,0.00,,,4,LA VIGA EXTRUSIONES
,,112-7836-7-58,7836-7-58,30102306,CABEZAL DE 3' CAFE OSCURO DE 6.10 MTS P/CORREDIZA,,PZA,2,PZA,337.80,0.00,0.00,0.00,0.00,337.80,37.67,35.67,35.67,628.66,609.12,609.12,1,ALUMINIO LINEA NACIONAL,2,CORREDIZAS,4,"CORREDIZA 3""",9/25/2025,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,112-7836-7-18,-0.50,,07-03-26,4,LA VIGA EXTRUSIONES
,,112-7836-7-18M,7836-7-18M,30102306,CABEZAL DE 3' CAFE P/CORREDIZA,,MTS,1,MTS,79.11,0.00,0.00,0.00,0.00,79.11,37.67,35.67,35.67,147.23,142.65,142.65,26,ALUMINIO CAFE (18),2,CORREDIZAS,4,"CORREDIZA 3""",10/21/2021,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,112-7836-7-18M,24.38,,2/26/2026,4,LA VIGA EXTRUSIONES
,,114-7836-7-4,7836-7-4,30102306,CABEZAL DE 3' CHAMP PULIDO DE 6.10 MTS P/CORREDIZA,,PZA,2,PZA,394.29,0.00,0.00,0.00,0.00,394.29,37.67,35.67,35.67,733.81,710.99,710.99,31,ALUMINIO CHAMPAGNE (4),2,CORREDIZAS,4,"CORREDIZA 3""",05-03-24,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,114-7836-7-4,10.00,,03-11-25,4,LA VIGA EXTRUSIONES
,,114-7836-7-4M,7836-7-4M,30102306,CABEZAL DE 3' CHAMP PULIDO P/CORREDIZA,,MTS,1,MTS,92.34,0.00,0.00,0.00,0.00,92.34,37.67,35.67,35.67,171.85,166.51,166.51,1,ALUMINIO LINEA NACIONAL,2,CORREDIZAS,4,"CORREDIZA 3""",7/20/2016,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,114-7836-7-4M,60.00,,10-01-26,4,LA VIGA EXTRUSIONES
,,115-7836-7-88,7836-7-88,30102306,CABEZAL DE 3' MADERA DE 6.10 MTS P/CORREDIZA,,PZA,3,PZA,442.48,0.00,0.00,0.00,0.00,442.48,37.67,35.67,35.67,823.49,797.89,797.89,1,ALUMINIO LINEA NACIONAL,2,CORREDIZAS,4,"CORREDIZA 3""",1/21/2025,10-04-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,115-7836-7-88,0.00,,2/20/2026,4,LA VIGA EXTRUSIONES
,,115-7836-7-88M,7836-7-88M,30102306,CABEZAL DE 3' MADERA P/CORREDIZA,,MTS,1,MTS,103.63,0.00,0.00,0.00,0.00,103.63,37.67,35.67,35.67,192.85,186.86,186.86,1,ALUMINIO LINEA NACIONAL,2,CORREDIZAS,4,"CORREDIZA 3""",7/20/2016,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,115-7836-7-88M,60.00,,05-12-25,4,LA VIGA EXTRUSIONES
,,111-7836-7-11,7836-7-11,30102306,CABEZAL DE 3' NATURAL DE 6.10 MTS P/CORREDIZA,,PZA,2,PZA,298.94,0.00,0.00,0.00,0.00,298.94,37.67,35.67,35.67,556.35,539.05,539.05,38,EXTRUSIONES 2 Y 3 BLANCO Y NATURAL,2,CORREDIZAS,4,"CORREDIZA 3""",1/14/2025,03-05-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,111-7836-7-11,0.00,,11/17/2025,4,LA VIGA EXTRUSIONES
,,111-7836-7-11M,7836-7-11M,30102306,CABEZAL DE 3' NATURAL P/CORREDIZA,,MTS,1,MTS,70.01,0.00,0.00,0.00,0.00,70.01,37.67,35.67,35.67,130.29,126.24,126.24,1,ALUMINIO LINEA NACIONAL,2,CORREDIZAS,4,"CORREDIZA 3""",7/20/2016,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,111-7836-7-11M,60.00,,02-12-25,4,LA VIGA EXTRUSIONES
,,164-7794-7-80,7794-7-80,30102306,CABEZAL P/CELOSIA DE LUJO BLANCO DE 6.10 MTS,,PZA,2,PZA,394.05,0.00,0.00,0.00,0.00,394.05,39.28,37.28,37.28,752.79,728.78,728.78,1,ALUMINIO LINEA NACIONAL,10,CELOSIAS,17,CELOSIAS,05-01-23,3/25/2011,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,164-7794-7-80,0.00,,,4,LA VIGA EXTRUSIONES
,,162-7794-7-11,7794-7-11,30102306,CABEZAL P/CELOSIA DE LUJO NATURAL DE 6.10 MTS,,PZA,2,PZA,394.05,0.00,0.00,0.00,0.00,394.05,39.28,37.28,37.28,752.79,728.78,728.78,1,ALUMINIO LINEA NACIONAL,10,CELOSIAS,17,CELOSIAS,5/16/2025,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,162-7794-7-11,0.00,,,4,LA VIGA EXTRUSIONES
,,801-12545-7-99,12545-7-99,30102306,CABEZAL PTA COMERCIAL SERIE 50 BLANCO 6.10 MTS,,PZA,3,,781.85,0.00,0.00,0.00,0.00,781.85,20.00,20.00,20.00,"1,133.68","1,133.68","1,133.68",16,SERIES CUPRUM,4,PUERTAS,79,RESIDENCIAL SERIE 50,11/26/2025,11/26/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,801-12542-7-80,0.00,,,34,LA VIGA CUPRUM
,,144-9207-7-80M,9207-7-80M,30102306,CABEZAL PUERTA BATIENTE BLANCO,,MTS,1,MTS,115.33,0.00,0.00,0.00,0.00,115.33,37.67,35.67,35.67,214.63,207.96,207.96,1,ALUMINIO LINEA NACIONAL,4,PUERTAS,7,BATIENTE 1750,7/25/2016,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,144-9207-7-80M,59.30,,1/21/2026,4,LA VIGA EXTRUSIONES
,,144-9207-7-80,9207-7-80,30102306,CABEZAL PUERTA BATIENTE BLANCO DE 6.10 MTS,,PZA,2,PZA,492.45,0.00,0.00,0.00,0.00,492.45,37.67,35.67,35.67,916.47,887.98,887.98,1,ALUMINIO LINEA NACIONAL,4,PUERTAS,7,BATIENTE 1750,10/21/2025,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,144-9207-7-80,0.50,,05-02-26,4,LA VIGA EXTRUSIONES
,,143-9207-7-18,9207-7-18,30102306,CABEZAL PUERTA BATIENTE BRONCE DE 6.10 MTS,,PZA,2,PZA,528.22,0.00,0.00,0.00,0.00,528.22,37.67,35.67,35.67,983.05,952.48,952.48,43,ALUMINIO OUTLET,4,PUERTAS,7,BATIENTE 1750,5/26/2023,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,143-9207-7-18,1.00,,,4,LA VIGA EXTRUSIONES
,,143-9207-7-18M,9207-7-18M,30102306,CABEZAL PUERTA BATIENTE CAFE,,MTS,1,MTS,123.70,0.00,0.00,0.00,0.00,123.70,37.67,35.67,35.67,230.22,223.06,223.06,26,ALUMINIO CAFE (18),4,PUERTAS,7,BATIENTE 1750,3/17/2022,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,143-9207-7-18M,58.00,,2/20/2026,4,LA VIGA EXTRUSIONES
,,143-9207-7-58,9207-7-58,30102307,CABEZAL PUERTA BATIENTE CAFE OSCURO DE 6.10 MTS,,PZA,2,,528.22,0.00,0.00,0.00,0.00,528.22,37.67,35.67,35.67,983.05,952.48,952.48,36,ALUMINIO CAFE OSCURO (58),4,PUERTAS,7,BATIENTE 1750,05-01-23,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,143-9207-7-58,16.50,,2/23/2026,4,LA VIGA EXTRUSIONES
,,145-9207-7-4M,9207-7-4M,30102306,CABEZAL PUERTA BATIENTE CHAMP PULIDO,,MTS,1,MTS,135.89,0.00,0.00,0.00,0.00,135.89,37.67,35.67,35.67,252.89,245.03,245.03,1,ALUMINIO LINEA NACIONAL,4,PUERTAS,7,BATIENTE 1750,7/25/2016,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,145-9207-7-4M,56.10,,02-03-26,4,LA VIGA EXTRUSIONES
,,145-9207-7-4,9207-7-4,30102306,CABEZAL PUERTA BATIENTE CHAMP PULIDO DE 6.10 MTS,,PZA,2,PZA,580.23,0.00,0.00,0.00,0.00,580.23,37.67,35.67,35.67,"1,079.85","1,046.27","1,046.27",31,ALUMINIO CHAMPAGNE (4),4,PUERTAS,7,BATIENTE 1750,09-08-20,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,145-9207-7-4,2.00,,,4,LA VIGA EXTRUSIONES
,,146-9207-7-88M,9207-7-88M,30102306,CABEZAL PUERTA BATIENTE MADERA,,MTS,1,MTS,146.28,0.00,0.00,0.00,0.00,146.28,37.67,35.67,35.67,272.23,263.76,263.76,1,ALUMINIO LINEA NACIONAL,4,PUERTAS,7,BATIENTE 1750,7/25/2016,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,146-9207-7-88M,60.00,,11/25/2025,4,LA VIGA EXTRUSIONES
,,146-9207-7-88,9207-7-88,30102306,CABEZAL PUERTA BATIENTE MADERA DE 6.10 MTS,,PZA,3,PZA,624.60,0.00,0.00,0.00,0.00,624.60,37.67,35.67,35.67,"1,162.41","1,126.27","1,126.27",1,ALUMINIO LINEA NACIONAL,4,PUERTAS,7,BATIENTE 1750,06-06-24,10/24/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,146-9207-7-88,0.00,,11/13/2025,4,LA VIGA EXTRUSIONES
,,142-9207-7-10M,9207-7-10M,30102306,CABEZAL PUERTA BATIENTE NAT PULIDO,,MTS,1,MTS,135.89,0.00,0.00,0.00,0.00,135.89,39.28,37.28,37.28,259.60,251.32,251.32,1,ALUMINIO LINEA NACIONAL,4,PUERTAS,7,BATIENTE 1750,7/25/2016,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,142-9207-7-10M,59.00,,2/26/2026,4,LA VIGA EXTRUSIONES
,,142-9207-7-10,9207-7-10,30102306,CABEZAL PUERTA BATIENTE NAT PULIDO DE 6.10 MTS,,PZA,3,PZA,580.23,0.00,0.00,0.00,0.00,580.23,39.28,37.28,37.28,"1,108.48","1,073.13","1,073.13",1,ALUMINIO LINEA NACIONAL,4,PUERTAS,7,BATIENTE 1750,09-04-25,3/25/2011,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,142-9207-7-10,0.00,,,4,LA VIGA EXTRUSIONES
,,142-9207-7-11M,9207-7-11M,30102306,CABEZAL PUERTA BATIENTE NATURAL,,MTS,1,MTS,115.33,0.00,0.00,0.00,0.00,115.33,37.67,35.67,35.67,214.63,207.96,207.96,1,ALUMINIO LINEA NACIONAL,4,PUERTAS,7,BATIENTE 1750,7/25/2016,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,142-9207-7-11M,52.80,,10-03-26,4,LA VIGA EXTRUSIONES
,,142-9207-7-11,9207-7-11,30102306,CABEZAL PUERTA BATIENTE NATURAL DE 6.10 MTS,,PZA,2,PZA,492.45,0.00,0.00,0.00,0.00,492.45,37.67,35.67,35.67,916.47,887.98,887.98,1,ALUMINIO LINEA NACIONAL,4,PUERTAS,7,BATIENTE 1750,03-12-24,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,142-9207-7-11,2.00,,1/15/2026,4,LA VIGA EXTRUSIONES
,,320-108500000-MT,108500000-MT,31162306,CABLE ACERO INOXIDABLE HERRAJE JALISCO,,MTS,4,MTS,43.85,31.96,0.00,0.00,0.00,29.84,26.00,24.00,24.00,46.77,45.54,45.54,3,HERRAJES,14,HERRAJES,80,HERRAJES FIJACION,3/21/2025,6/23/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,320-108500000-MT,0.00,,11/18/2025,26,"HERRALUM INDUSTRIAL, S.A. DE C.V."
,,309-204404500-MT,204404500-MT,31162800,CADENA DE BOLA NIQUELADA DE 4.5 MM,,MTS,4,MTS,25.55,31.96,0.00,0.00,0.00,17.38,26.00,24.00,24.00,27.25,26.53,26.53,3,HERRAJES,14,HERRAJES,28,OPERADORES,3/21/2025,4/28/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,309-1072-CO,0.00,,2/17/2026,26,"HERRALUM INDUSTRIAL, S.A. DE C.V."
,,320-430100600,430100600,31162800,CAJA DE LAPIZ DE CERA PARA CRISTAL (12PZ),,CJA,4,PZA,104.00,31.96,0.00,0.00,0.00,70.76,26.00,24.00,24.00,110.92,108.00,108.00,3,HERRAJES,14,HERRAJES,38,VARIOS,3/21/2025,05-03-24,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,320-1137,0.00,,,26,"HERRALUM INDUSTRIAL, S.A. DE C.V."
,,310-AS-0450-00-BL,AS-0450-00-BL,31162211,CAJA REMACHES INDUX DEL 45 BLANCO (1/8) (1000 PZAS),,CAJA,4,PZA,259.05,0.00,0.00,0.00,0.00,259.05,22.00,20.00,18.00,385.25,375.62,366.46,8,REMACHES,27,REMACHES,29,REMACHES,2/13/2026,02-04-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,310-AS-0450-BL-P,-1.00,,11-03-26,48,INDUX SA DE CV
,,310-AS-0450-00-DL,AS-0450-00-DL,31162211,CAJA REMACHES INDUX DEL 45 BRONCE (1/8) (1000 PZAS),,CAJA,4,PZA,268.87,10.00,0.00,0.00,0.00,241.98,22.00,20.00,18.00,359.87,350.88,342.32,42,HERRAJES OUTLET,14,HERRAJES,29,REMACHES,06-07-25,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,310-AS-0450-DL-P,0.00,,2/20/2026,48,INDUX SA DE CV
,,310-AS-0450-00-CH,AS-0450-00-CH,31162211,CAJA REMACHES INDUX DEL 45 CHAMPAGNE BTE (1/8) (1000 PZAS),,CAJA,4,PZA,298.58,0.00,0.00,0.00,0.00,298.58,22.00,20.00,18.00,444.04,432.94,422.38,8,REMACHES,14,HERRAJES,29,REMACHES,4/25/2025,08-04-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,310-AS-045-CB-P,0.00,4/25/2025,2/13/2026,48,INDUX SA DE CV
,,310-AS-0450,AS-0450,31162211,CAJA REMACHES INDUX DEL 45 GRIS (1/8) (1000 PZAS),,CAJA,4,PZA,227.53,0.00,0.00,0.00,0.00,227.53,22.00,20.00,18.00,338.38,329.92,321.87,8,REMACHES,14,HERRAJES,29,REMACHES,4/25/2025,4/25/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,310-AS-0450-P,0.00,4/25/2025,1/21/2026,48,INDUX SA DE CV
,,320-AS-0450-00-497,AS-0450-00-497,31162211,CAJA REMACHES INDUX DEL 45 MADERA (1/8) (1000 PZAS),,CAJA,4,PZA,242.15,0.00,0.00,0.00,0.00,242.15,22.00,20.00,18.00,360.12,351.12,342.55,8,REMACHES,14,HERRAJES,29,REMACHES,03-01-25,09-06-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,320-AS-0450-497,0.00,,03-02-26,48,INDUX SA DE CV
